study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy
PRJEB8640	ERP009661	SAMEA3267845	ERS663822	ERX711789	ERR768516	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768516/ERR768516_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768516/ERR768516_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768516/ERR768516_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768516/ERR768516_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ65_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ65_S65_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ65_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ65_S65_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267846	ERS663823	ERX711790	ERR768517	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768517/ERR768517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768517/ERR768517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768517/ERR768517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768517/ERR768517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ66_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ66_S66_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ66_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ66_S66_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267847	ERS663824	ERX711791	ERR768518	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768518/ERR768518_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768518/ERR768518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768518/ERR768518_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768518/ERR768518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ67_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ67_S67_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ67_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ67_S67_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267848	ERS663825	ERX711792	ERR768519	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768519/ERR768519_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768519/ERR768519_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768519/ERR768519_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768519/ERR768519_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ68_S68_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ68_S68_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ68_S68_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ68_S68_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267849	ERS663826	ERX711793	ERR768520	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768520/ERR768520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768520/ERR768520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768520/ERR768520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768520/ERR768520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ69_S69_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ69_S69_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ69_S69_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ69_S69_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267797	ERS663774	ERX711794	ERR768521	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768521/ERR768521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768521/ERR768521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768521/ERR768521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768521/ERR768521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ6_S6_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ6_S6_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ6_S6_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ6_S6_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267850	ERS663827	ERX711795	ERR768522	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768522/ERR768522_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768522/ERR768522_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768522/ERR768522_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768522/ERR768522_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ70_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ70_S70_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ70_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ70_S70_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267851	ERS663828	ERX711796	ERR768523	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768523/ERR768523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768523/ERR768523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768523/ERR768523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768523/ERR768523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ71_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ71_S71_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ71_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ71_S71_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267852	ERS663829	ERX711797	ERR768524	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768524/ERR768524_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768524/ERR768524_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768524/ERR768524_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768524/ERR768524_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ72_S72_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ72_S72_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ72_S72_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ72_S72_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267853	ERS663830	ERX711798	ERR768525	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768525/ERR768525_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768525/ERR768525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768525/ERR768525_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768525/ERR768525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ73_S73_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ73_S73_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ73_S73_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ73_S73_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267854	ERS663831	ERX711799	ERR768526	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768526/ERR768526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768526/ERR768526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768526/ERR768526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768526/ERR768526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ74_S74_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ74_S74_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ74_S74_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ74_S74_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267855	ERS663832	ERX711800	ERR768527	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768527/ERR768527_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768527/ERR768527_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768527/ERR768527_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768527/ERR768527_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ75_S75_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ75_S75_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ75_S75_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ75_S75_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3268165	ERS664142	ERX711801	ERR768528	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768528/ERR768528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768528/ERR768528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768528/ERR768528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768528/ERR768528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ76_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ76_S76_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ76_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ76_S76_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3268166	ERS664143	ERX711802	ERR768529	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768529/ERR768529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768529/ERR768529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768529/ERR768529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768529/ERR768529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ77_S77_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ77_S77_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ77_S77_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ77_S77_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3268167	ERS664144	ERX711803	ERR768530	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768530/ERR768530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768530/ERR768530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768530/ERR768530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768530/ERR768530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ78_S78_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ78_S78_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ78_S78_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ78_S78_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267856	ERS663833	ERX711804	ERR768531	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768531/ERR768531_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768531/ERR768531_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768531/ERR768531_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768531/ERR768531_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ79_S79_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ79_S79_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ79_S79_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ79_S79_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3268155	ERS664132	ERX711805	ERR768532	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768532/ERR768532_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768532/ERR768532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768532/ERR768532_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768532/ERR768532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ7_S7_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ7_S7_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ7_S7_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ7_S7_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267857	ERS663834	ERX711806	ERR768533	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768533/ERR768533_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768533/ERR768533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768533/ERR768533_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768533/ERR768533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ80_S80_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ80_S80_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ80_S80_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ80_S80_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267858	ERS663835	ERX711807	ERR768534	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768534/ERR768534_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768534/ERR768534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768534/ERR768534_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768534/ERR768534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ81_S81_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ81_S81_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ81_S81_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ81_S81_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267859	ERS663836	ERX711808	ERR768535	549062	Heriades truncorum	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768535/ERR768535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768535/ERR768535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768535/ERR768535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768535/ERR768535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ82_S82_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ82_S82_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ82_S82_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ82_S82_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267860	ERS663837	ERX711809	ERR768536	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768536/ERR768536_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768536/ERR768536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768536/ERR768536_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768536/ERR768536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ83_S83_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ83_S83_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ83_S83_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ83_S83_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267861	ERS663838	ERX711810	ERR768537	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768537/ERR768537_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768537/ERR768537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768537/ERR768537_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768537/ERR768537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ84_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ84_S84_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ84_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ84_S84_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267862	ERS663839	ERX711811	ERR768538	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768538/ERR768538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768538/ERR768538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768538/ERR768538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768538/ERR768538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ85_S85_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ85_S85_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ85_S85_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ85_S85_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267863	ERS663840	ERX711812	ERR768539	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768539/ERR768539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768539/ERR768539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768539/ERR768539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768539/ERR768539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ86_S86_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ86_S86_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ86_S86_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ86_S86_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267864	ERS663841	ERX711813	ERR768540	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768540/ERR768540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768540/ERR768540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768540/ERR768540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768540/ERR768540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ87_S87_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ87_S87_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ87_S87_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ87_S87_L001_R2_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267865	ERS663842	ERX711814	ERR768541	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768541/ERR768541_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768541/ERR768541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768541/ERR768541_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768541/ERR768541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ88_S88_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ88_S88_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ88_S88_L001_R2_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ88_S88_L001_R1_001.fastq.gz
PRJEB8640	ERP009661	SAMEA3267866	ERS663843	ERX711815	ERR768542	1437190	Osmia bicornis	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768542/ERR768542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768542/ERR768542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768542/ERR768542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR768/ERR768542/ERR768542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ89_S89_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ89_S89_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ89_S89_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA411/ERA411823/fastq/PoJ89_S89_L001_R2_001.fastq.gz
